path,spe-num,tp-spe,wdn-num,tp-wdn,fp-spe,fp-wdn
/exp/quicksort/position-swap/mutant3/mutant3-static/3.grift,3,1,2,1,((1 1 1 2 4 3 1 1 2 2 4 0) (1 3 0 1 4 3 1 1 2 2 4 0)),((3 1 1 2 2 4 0))
/exp/n_body/position-swap/mutant64/mutant64-static/9.grift,5,0,1,0,((1 1 1 2 3 0 1 2 2 2 3 4 30) (1 1 3 0 1 2 3 4 30) (1 1 3 2 1 2 3 4 30) (1 1 3 1 1 2 3 4 30) (1 2 4 30)),((30))
/exp/n_body/arithmetic/mutant38/mutant38-static/8.grift,2,1,3,2,((1 1 1 3 0 1 2 2 3 4 30)),((3 4 30))
/exp/quicksort/arithmetic/mutant5/mutant5-static/3.grift,2,1,3,2,((3 1 1 2 2 4 0)),((3 1 1 2 2 4 0))
/exp/ray/constant-swap/mutant153/mutant153-static/3.grift,3,0,1,0,((3 0 1 4 10) (2 2 1 1 1 3 3 10 2 4 10) (2 2 2 1 1 3 3 10 2 4 10)),((10))
/exp/n_body/arithmetic/mutant60/mutant60-static/5.grift,3,1,3,2,((2 2 4 2 2 2 2 2 2 4 33) (2 3 1 2 2 2 2 2 2 4 33)),((2 2 2 2 4 33))
/exp/n_body/position-swap/mutant64/mutant64-static/8.grift,5,0,1,0,((1 1 1 2 3 0 1 2 2 2 3 4 30) (1 1 3 0 1 2 3 4 30) (1 1 3 2 1 2 3 4 30) (1 2 4 30) (1 1 3 1 1 2 3 4 30)),((30))
/exp/blackscholes/arithmetic/mutant24/mutant24-static/2.grift,3,1,3,2,((3 0 1 2 4 2) (3 0 1 2 2 4 2)),((2))
/exp/ray/constant-swap/mutant96/mutant96-dynamic.grift,1,0,1,1,((4 14)),()
/exp/ray/arithmetic/mutant15/mutant15-static/6.grift,3,1,3,2,((3 1 1 3 2 3 2 2 2 3 4 13) (3 0 1 2 2 2 2 3 4 13)),((2 3 4 13))
/exp/n_body/arithmetic/mutant62/mutant62-static/7.grift,3,1,3,2,((2 3 3 2 2 2 2 2 2 4 33) (2 4 4 2 2 2 2 2 2 4 33)),((2 2 2 2 4 33))
/exp/n_body/arithmetic/mutant0/mutant0-static/4.grift,9,1,3,3,((3 3 2 4 27) (3 2 2 4 27) (7 4 20) (4 19) (3 1 2 4 27) (7 4 21) (7 4 22) (7 4 23)),()
/exp/ray/constant-swap/mutant54/mutant54-static/0.grift,1,0,1,0,((3 0 1 4 12)),((6 3 0 1 4 12))
/exp/ray/constant-swap/mutant51/mutant51-static/0.grift,1,0,1,0,((3 0 1 4 12)),((6 3 0 1 4 12))
/exp/ray/position-swap/mutant27/mutant27-static/7.grift,1,0,1,0,((1 3 0 1 3 4 13)),((13))
/exp/n_body/arithmetic/mutant24/mutant24-static/2.grift,2,1,3,3,((3 4 27)),()
/exp/n_body/arithmetic/mutant24/mutant24-static/4.grift,2,1,3,3,((3 4 27)),()
/exp/ray/position-swap/mutant29/mutant29-static/5.grift,3,0,1,0,((3 0 1 4 20) (2 2 2 4 20) (2 3 2 4 20)),((20))
/exp/matmult/position-swap/mutant22/mutant22-static/8.grift,3,0,1,0,((1 3 0 1 4 1) (1 1 2 3 3 3 3 1 2 4 1) (2 1 1 2 4 1)),((1))
/exp/n_body/position-swap/mutant87/mutant87-dynamic.grift,13,0,1,0,((1 1 3 2 1 2 2 4 33) (1 1 3 4 33) (1 1 3 4 3 4 33) (1 3 3 1 2 2 2 2 2 4 33) (1 2 3 4 33) (1 1 3 5 3 4 33) (1 5 3 4 33) (1 1 3 0 1 2 2 4 33) (1 4 3 4 33) (1 1 3 1 1 2 2 4 33) (1 6 3 4 33) (1 3 3 4 33) (1 1 3 6 3 4 33)),((33))
/exp/n_body/arithmetic/mutant51/mutant51-dynamic.grift,3,1,3,2,((3 0 1 2 2 2 2 2 4 33) (1 1 3 0 1 2 2 2 4 33)),((2 4 33))
/exp/ray/arithmetic/mutant58/mutant58-static.grift,2,1,3,3,((4 20)),()
/exp/n_body/arithmetic/mutant24/mutant24-static/8.grift,2,1,3,3,((3 4 27)),()
/exp/ray/arithmetic/mutant5/mutant5-static/1.grift,2,1,3,3,((7)),()
/exp/n_body/arithmetic/mutant39/mutant39-dynamic.grift,2,1,3,2,((2 1 1 3 0 1 2 2 3 4 30)),((3 4 30))
/exp/n_body/arithmetic/mutant0/mutant0-static/7.grift,8,1,3,3,((7 4 22) (3 3 2 4 27) (3 2 2 4 27) (7 4 20) (7 4 23) (3 1 2 4 27) (7 4 21)),()
/exp/blackscholes/arithmetic/mutant11/mutant11-static/4.grift,2,1,3,2,((2 2 2 3 0 1 2 2 2 2 2 2 2 2 4 1)),((2 2 2 2 2 2 4 1))
/exp/ray/arithmetic/mutant15/mutant15-static/5.grift,3,1,3,2,((3 1 1 3 2 3 2 2 2 3 4 13) (3 0 1 2 2 2 2 3 4 13)),((2 3 4 13))
/exp/ray/arithmetic/mutant58/mutant58-static/2.grift,2,1,3,3,((4 20)),()
/exp/fft/position-swap/mutant29/mutant29-static/9.grift,5,0,2,0,((3 0 1 2 4 3 4 1 2 2 4 0) (1 1 2 3 4 3 4 1 2 2 4 0) (1 4 3 3 1 2 2 4 0) (1 5 2 2 2 4 3 4 1 2 2 4 0) (1 1 1 3 4 3 4 1 2 2 4 0)),((3 3 1 2 2 4 0) (3 4 1 2 2 4 0))
/exp/quicksort/arithmetic/mutant5/mutant5-static/7.grift,2,1,3,2,((3 1 1 2 2 4 0)),((3 1 1 2 2 4 0))
/exp/n_body/arithmetic/mutant38/mutant38-dynamic.grift,2,1,3,2,((1 1 1 3 0 1 2 2 3 4 30)),((3 4 30))
/exp/ray/arithmetic/mutant12/mutant12-static/9.grift,2,1,3,2,((1 1 2 4 11)),((1 1 1 2 4 11))
/exp/blackscholes/arithmetic/mutant29/mutant29-static/7.grift,3,1,3,2,((1 3 2 2 2 2 4 2) (2 2 2 2 2 2 4 2)),((2 2 4 2))
/exp/ray/arithmetic/mutant12/mutant12-static/1.grift,2,1,3,2,((12)),((12))
/exp/ray/arithmetic/mutant4/mutant4-static/3.grift,2,1,3,3,((7)),()
/exp/n_body/arithmetic/mutant60/mutant60-static/8.grift,3,1,3,2,((2 2 4 2 2 2 2 2 2 4 33) (2 3 1 2 2 2 2 2 2 4 33)),((2 2 2 2 4 33))
/exp/n_body/arithmetic/mutant26/mutant26-static/1.grift,2,1,3,3,((3 4 27)),()
/exp/blackscholes/arithmetic/mutant8/mutant8-dynamic.grift,3,1,3,2,((3 3 1 2 2 2 2 2 2 2 4 1) (3 0 1 2 2 2 2 2 2 4 1)),((2 2 2 2 4 1))
/exp/fft/arithmetic/mutant11/mutant11-static/3.grift,8,1,3,2,((2 2 1 3 1 1 2 2 4 3 4 1 2 2 4 0) (2 2 1 3 0 1 2 2 4 3 4 1 2 2 4 0) (2 2 2 2 2 4 3 4 1 2 2 4 0) (2 1 2 2 2 4 3 4 1 2 2 4 0) (1 5 2 2 2 4 3 4 1 2 2 4 0) (2 2 2 3 0 1 2 2 4 3 4 1 2 2 4 0) (2 2 2 3 1 1 2 2 4 3 4 1 2 2 4 0)),((2 4 3 4 1 2 2 4 0))
/exp/ray/position-swap/mutant29/mutant29-static/1.grift,2,1,2,1,((3 0 1 4 14)),((14))
/exp/n_body/arithmetic/mutant28/mutant28-static/1.grift,2,1,3,2,((2 3 0 1 2 2 3 4 29)),((3 4 29))
/exp/fft/arithmetic/mutant16/mutant16-static/2.grift,3,1,3,2,((3 4 2 2 2 4 3 4 1 2 2 4 0) (3 2 2 2 2 4 3 4 1 2 2 4 0)),((2 4 3 4 1 2 2 4 0))
/exp/n_body/constant-swap/mutant130/mutant130-static/4.grift,1,0,1,1,((26)),()
/exp/ray/position-swap/mutant27/mutant27-dynamic.grift,3,0,3,0,((1 3 0 1 3 4 13) (1 4 18) (1 4 16)),((13) (16) (18))
/exp/n_body/arithmetic/mutant21/mutant21-static/0.grift,2,1,3,3,((3 4 27)),()
/exp/n_body/arithmetic/mutant53/mutant53-static/7.grift,3,1,3,2,((3 2 1 2 2 2 2 2 4 33) (2 3 0 1 2 2 2 4 33)),((2 4 33))
/exp/n_body/position-swap/mutant64/mutant64-static/5.grift,5,0,1,0,((1 1 3 0 1 2 3 4 30) (1 1 1 2 3 0 1 2 2 2 3 4 30) (1 1 3 2 1 2 3 4 30) (1 2 4 30) (1 1 3 1 1 2 3 4 30)),((30))
/exp/n_body/arithmetic/mutant62/mutant62-static/8.grift,3,1,3,2,((2 3 3 2 2 2 2 2 2 4 33) (2 4 4 2 2 2 2 2 2 4 33)),((2 2 2 2 4 33))
/exp/fft/arithmetic/mutant11/mutant11-static/8.grift,8,1,3,2,((2 2 1 3 1 1 2 2 4 3 4 1 2 2 4 0) (2 2 2 2 2 4 3 4 1 2 2 4 0) (2 2 1 3 0 1 2 2 4 3 4 1 2 2 4 0) (2 1 2 2 2 4 3 4 1 2 2 4 0) (1 5 2 2 2 4 3 4 1 2 2 4 0) (2 2 2 3 0 1 2 2 4 3 4 1 2 2 4 0) (2 2 2 3 1 1 2 2 4 3 4 1 2 2 4 0)),((2 4 3 4 1 2 2 4 0))
/exp/n_body/arithmetic/mutant22/mutant22-static/2.grift,2,1,3,3,((3 4 27)),()
/exp/n_body/position-swap/mutant64/mutant64-static/6.grift,5,0,1,0,((1 1 3 0 1 2 3 4 30) (1 1 1 2 3 0 1 2 2 2 3 4 30) (1 1 3 2 1 2 3 4 30) (1 1 3 1 1 2 3 4 30) (1 2 4 30)),((30))
/exp/blackscholes/arithmetic/mutant12/mutant12-dynamic.grift,2,1,3,2,((2 2 2 3 0 1 2 2 2 2 2 2 2 2 4 1)),((2 2 2 2 2 2 4 1))
/exp/n_body/arithmetic/mutant51/mutant51-static/7.grift,3,1,3,2,((3 0 1 2 2 2 2 2 4 33) (1 1 3 0 1 2 2 2 4 33)),((2 4 33))
/exp/n_body/constant-swap/mutant133/mutant133-static/2.grift,1,0,1,1,((26)),()
/exp/fft/arithmetic/mutant9/mutant9-static/0.grift,2,1,3,3,((3 0 1 2 2 4 3 2 1 2 2 4 0)),()
/exp/blackscholes/arithmetic/mutant13/mutant13-static/8.grift,2,1,3,2,((2 2 3 0 1 2 2 2 2 2 2 2 2 4 1)),((2 2 2 2 2 2 4 1))
/exp/blackscholes/arithmetic/mutant24/mutant24-static/5.grift,3,1,3,2,((3 0 1 2 4 2) (3 0 1 2 2 4 2)),((2))
/exp/fft/arithmetic/mutant9/mutant9-static/1.grift,2,1,3,3,((3 0 1 2 2 4 3 2 1 2 2 4 0)),()
/exp/n_body/constant-swap/mutant133/mutant133-static/8.grift,1,0,1,1,((26)),()
/exp/fft/arithmetic/mutant11/mutant11-static/9.grift,8,1,3,2,((2 2 1 3 1 1 2 2 4 3 4 1 2 2 4 0) (2 2 1 3 0 1 2 2 4 3 4 1 2 2 4 0) (2 2 2 2 2 4 3 4 1 2 2 4 0) (1 5 2 2 2 4 3 4 1 2 2 4 0) (2 1 2 2 2 4 3 4 1 2 2 4 0) (2 2 2 3 1 1 2 2 4 3 4 1 2 2 4 0) (2 2 2 3 0 1 2 2 4 3 4 1 2 2 4 0)),((2 4 3 4 1 2 2 4 0))
/exp/ray/constant-swap/mutant96/mutant96-static.grift,1,0,1,1,((4 14)),()
/exp/n_body/arithmetic/mutant21/mutant21-static/2.grift,2,1,3,3,((3 4 27)),()
/exp/ray/arithmetic/mutant53/mutant53-static.grift,2,1,3,3,((4 14)),()
/exp/ray/arithmetic/mutant12/mutant12-static/3.grift,2,1,3,2,((1 1 2 4 11)),((1 1 1 2 4 11))
/exp/n_body/arithmetic/mutant0/mutant0-static/6.grift,8,1,3,3,((7 4 22) (3 3 2 4 27) (3 2 2 4 27) (7 4 20) (7 4 23) (3 1 2 4 27) (7 4 21)),()
/exp/ray/constant-swap/mutant69/mutant69-static/1.grift,1,0,1,0,((3 0 1 4 12)),((7 3 0 1 4 12))
/exp/blackscholes/arithmetic/mutant13/mutant13-static/7.grift,2,1,3,2,((2 2 3 0 1 2 2 2 2 2 2 2 2 4 1)),((2 2 2 2 2 2 4 1))
/exp/n_body/arithmetic/mutant54/mutant54-dynamic.grift,3,1,3,2,((2 2 3 0 1 2 2 2 2 4 33) (2 3 0 1 2 2 2 2 4 33)),((2 2 4 33))
/exp/blackscholes/arithmetic/mutant6/mutant6-static/9.grift,3,1,3,2,((3 0 1 2 2 2 2 4 1) (3 1 1 2 2 2 2 2 2 2 4 1)),((2 2 4 1))
/exp/fft/arithmetic/mutant9/mutant9-static/6.grift,2,1,3,3,((3 0 1 2 2 4 3 2 1 2 2 4 0)),()
/exp/n_body/constant-swap/mutant127/mutant127-static/3.grift,1,0,1,1,((26)),()
/exp/ray/constant-swap/mutant153/mutant153-static/2.grift,3,0,1,0,((3 0 1 4 10) (2 2 1 1 1 3 3 10 2 4 10) (2 2 2 1 1 3 3 10 2 4 10)),((10))
/exp/n_body/constant-swap/mutant123/mutant123-static/5.grift,1,0,1,1,((26)),()
/exp/ray/arithmetic/mutant53/mutant53-static/2.grift,2,1,3,3,((4 14)),()
/exp/fft/arithmetic/mutant11/mutant11-static/1.grift,8,1,3,2,((2 2 1 3 1 1 2 2 4 3 4 1 2 2 4 0) (2 2 1 3 0 1 2 2 4 3 4 1 2 2 4 0) (2 2 2 2 2 4 3 4 1 2 2 4 0) (1 5 2 2 2 4 3 4 1 2 2 4 0) (2 1 2 2 2 4 3 4 1 2 2 4 0) (2 2 2 3 0 1 2 2 4 3 4 1 2 2 4 0) (2 2 2 3 1 1 2 2 4 3 4 1 2 2 4 0)),((2 4 3 4 1 2 2 4 0))
/exp/ray/constant-swap/mutant51/mutant51-static/4.grift,1,0,1,0,((3 0 1 4 12)),((6 3 0 1 4 12))
/exp/ray/arithmetic/mutant24/mutant24-static/5.grift,3,1,3,2,((2 2 3 0 1 3 2 2 2 3 4 13) (1 3 0 1 2 2 2 2 3 4 13)),((2 3 4 13))
/exp/blackscholes/arithmetic/mutant11/mutant11-dynamic.grift,2,1,3,2,((2 2 2 3 0 1 2 2 2 2 2 2 2 2 4 1)),((2 2 2 2 2 2 4 1))
