file-path,true-srcloc,reasons,number-of-false-positive,false-positive
/exp/n_body/arithmetic/mutant40/mutant40-static/8.grift,#(struct:srcloc 8.grift 114 18 5136 63),elsewhere,1, (#(struct:srcloc 8.grift 116 64 5298 11))
/exp/n_body/arithmetic/mutant51/mutant51-dynamic.grift,#(struct:srcloc mutant51-dynamic.grift 252 15 6233 63),elsewhere*2,2, (#(struct:srcloc mutant51-dynamic.grift 272 21 6873 12) #(struct:srcloc mutant51-dynamic.grift 264 27 6613 11))
/exp/n_body/arithmetic/mutant51/mutant51-static/6.grift,#(struct:srcloc 6.grift 139 18 6221 63),elsewhere*2,2, (#(struct:srcloc 6.grift 149 27 6721 12) #(struct:srcloc 6.grift 145 31 6523 11))
/exp/n_body/arithmetic/mutant51/mutant51-static/7.grift,#(struct:srcloc 7.grift 139 18 6172 63),elsewhere*2,2, (#(struct:srcloc 7.grift 149 27 6672 12) #(struct:srcloc 7.grift 145 31 6474 11))
/exp/n_body/arithmetic/mutant51/mutant51-static/8.grift,#(struct:srcloc 8.grift 139 18 6134 63),elsewhere*2,2, (#(struct:srcloc 8.grift 149 27 6634 12) #(struct:srcloc 8.grift 145 31 6436 11))
/exp/n_body/arithmetic/mutant52/mutant52-static/1.grift,#(struct:srcloc 1.grift 141 18 6577 63),elsewhere*2,2, (#(struct:srcloc 1.grift 151 27 7077 12) #(struct:srcloc 1.grift 145 43 6807 11))
/exp/n_body/arithmetic/mutant53/mutant53-dynamic.grift,#(struct:srcloc mutant53-dynamic.grift 260 15 6457 63),elsewhere*2,2, (#(struct:srcloc mutant53-dynamic.grift 280 21 7093 12) #(struct:srcloc mutant53-dynamic.grift 264 52 6638 11))
/exp/n_body/arithmetic/mutant53/mutant53-static/7.grift,#(struct:srcloc 7.grift 143 18 6357 63),elsewhere*2,2, (#(struct:srcloc 7.grift 153 27 6841 12) #(struct:srcloc 7.grift 145 56 6512 11))
/exp/n_body/arithmetic/mutant53/mutant53-static/8.grift,#(struct:srcloc 8.grift 143 18 6308 63),elsewhere*2,2, (#(struct:srcloc 8.grift 153 27 6792 12) #(struct:srcloc 8.grift 145 56 6463 11))
/exp/n_body/arithmetic/mutant53/mutant53-static/9.grift,#(struct:srcloc 9.grift 143 18 6262 63),elsewhere*2,2, (#(struct:srcloc 9.grift 153 27 6746 12) #(struct:srcloc 9.grift 145 56 6417 11))
/exp/n_body/arithmetic/mutant54/mutant54-dynamic.grift,#(struct:srcloc mutant54-dynamic.grift 264 17 6581 69),elsewhere*2,2, (#(struct:srcloc mutant54-dynamic.grift 268 38 6758 14) #(struct:srcloc mutant54-dynamic.grift 268 27 6747 26))
/exp/n_body/arithmetic/mutant54/mutant54-static/4.grift,#(struct:srcloc 4.grift 145 21 6540 69),elsewhere*2,2, (#(struct:srcloc 4.grift 147 43 6687 14) #(struct:srcloc 4.grift 147 32 6676 26))
/exp/n_body/arithmetic/mutant54/mutant54-static/8.grift,#(struct:srcloc 8.grift 145 21 6414 69),elsewhere*2,2, (#(struct:srcloc 8.grift 147 43 6561 14) #(struct:srcloc 8.grift 147 32 6550 26))
/exp/n_body/arithmetic/mutant60/mutant60-static/5.grift,#(struct:srcloc 5.grift 149 27 6714 34),elsewhere*2,2, (#(struct:srcloc 5.grift 162 57 7402 14) #(struct:srcloc 5.grift 159 65 7164 14))
/exp/n_body/arithmetic/mutant60/mutant60-static/6.grift,#(struct:srcloc 6.grift 149 27 6692 34),elsewhere*2,2, (#(struct:srcloc 6.grift 162 57 7378 14) #(struct:srcloc 6.grift 159 65 7140 14))
/exp/n_body/arithmetic/mutant60/mutant60-static/7.grift,#(struct:srcloc 7.grift 149 27 6650 34),elsewhere*2,2, (#(struct:srcloc 7.grift 162 57 7336 14) #(struct:srcloc 7.grift 159 65 7098 14))
/exp/n_body/arithmetic/mutant60/mutant60-static/8.grift,#(struct:srcloc 8.grift 149 27 6609 34),elsewhere*2,2, (#(struct:srcloc 8.grift 162 57 7293 14) #(struct:srcloc 8.grift 159 65 7055 14))
/exp/n_body/arithmetic/mutant60/mutant60-static/9.grift,#(struct:srcloc 9.grift 149 27 6583 34),elsewhere*2,2, (#(struct:srcloc 9.grift 162 57 7267 14) #(struct:srcloc 9.grift 159 65 7029 14))
/exp/n_body/arithmetic/mutant62/mutant62-static/6.grift,#(struct:srcloc 6.grift 153 27 6850 34),elsewhere*2,2, (#(struct:srcloc 6.grift 161 65 7306 14) #(struct:srcloc 6.grift 162 105 7428 14))
/exp/n_body/arithmetic/mutant62/mutant62-static/7.grift,#(struct:srcloc 7.grift 153 27 6809 34),elsewhere*2,2, (#(struct:srcloc 7.grift 161 65 7265 14) #(struct:srcloc 7.grift 162 105 7387 14))
/exp/n_body/arithmetic/mutant62/mutant62-static/8.grift,#(struct:srcloc 8.grift 153 27 6771 34),elsewhere*2,2, (#(struct:srcloc 8.grift 161 65 7225 14) #(struct:srcloc 8.grift 162 105 7347 14))
/exp/n_body/constant-swap/mutant123/mutant123-static/3.grift,#(struct:srcloc 3.grift 75 25 3452 11),grift-impl,1, (#(struct:srcloc 3.grift 74 0 3396 81))
/exp/n_body/constant-swap/mutant123/mutant123-static/5.grift,#(struct:srcloc 5.grift 75 25 3454 11),grift-impl,1, (#(struct:srcloc 5.grift 74 0 3397 82))
/exp/n_body/constant-swap/mutant127/mutant127-static/2.grift,#(struct:srcloc 2.grift 75 27 3613 9),grift-impl,1, (#(struct:srcloc 2.grift 74 0 3555 77))
/exp/n_body/constant-swap/mutant127/mutant127-static/3.grift,#(struct:srcloc 3.grift 75 27 3459 9),grift-impl,1, (#(struct:srcloc 3.grift 74 0 3401 77))
/exp/n_body/constant-swap/mutant130/mutant130-static/2.grift,#(struct:srcloc 2.grift 75 31 3617 9),grift-impl,1, (#(struct:srcloc 2.grift 74 0 3555 77))
/exp/n_body/constant-swap/mutant130/mutant130-static/4.grift,#(struct:srcloc 4.grift 75 31 3449 9),grift-impl,1, (#(struct:srcloc 4.grift 74 0 3387 77))
/exp/n_body/constant-swap/mutant130/mutant130-static/6.grift,#(struct:srcloc 6.grift 75 31 3441 9),grift-impl,1, (#(struct:srcloc 6.grift 74 0 3378 78))
/exp/n_body/constant-swap/mutant133/mutant133-static/2.grift,#(struct:srcloc 2.grift 75 35 3624 9),grift-impl,1, (#(struct:srcloc 2.grift 74 0 3558 77))
/exp/n_body/constant-swap/mutant133/mutant133-static/5.grift,#(struct:srcloc 5.grift 75 35 3461 9),grift-impl,1, (#(struct:srcloc 5.grift 74 0 3394 78))
/exp/n_body/constant-swap/mutant133/mutant133-static/8.grift,#(struct:srcloc 8.grift 75 35 3390 9),grift-impl,1, (#(struct:srcloc 8.grift 74 0 3323 78))
/exp/n_body/constant-swap/mutant173/mutant173-static/0.grift,#(struct:srcloc 0.grift 89 18 4465 11),grift-impl,1, (#(struct:srcloc 0.grift 88 0 4422 60))
/exp/n_body/constant-swap/mutant173/mutant173-static/1.grift,#(struct:srcloc 1.grift 89 18 4426 11),grift-impl,1, (#(struct:srcloc 1.grift 88 0 4383 60))
/exp/n_body/constant-swap/mutant218/mutant218-static/2.grift,#(struct:srcloc 2.grift 121 19 5794 11),grift-impl,1, (#(struct:srcloc 2.grift 120 0 5751 56))
/exp/n_body/position-swap/mutant64/mutant64-static/5.grift,#(struct:srcloc 5.grift 100 15 4760 46),elsewhere*5,5, (#(struct:srcloc 5.grift 110 35 5134 2) #(struct:srcloc 5.grift 118 53 5532 2) #(struct:srcloc 5.grift 114 35 5310 2) #(struct:srcloc 5.grift 106 21 5000 7) #(struct:srcloc 5.grift 112 35 5222 2))
/exp/n_body/position-swap/mutant64/mutant64-static/6.grift,#(struct:srcloc 6.grift 100 15 4736 46),elsewhere*5,5, (#(struct:srcloc 6.grift 110 35 5110 2) #(struct:srcloc 6.grift 118 53 5508 2) #(struct:srcloc 6.grift 114 35 5286 2) #(struct:srcloc 6.grift 112 35 5198 2) #(struct:srcloc 6.grift 106 21 4976 7))
/exp/n_body/position-swap/mutant64/mutant64-static/7.grift,#(struct:srcloc 7.grift 100 15 4711 46),elsewhere*5,5, (#(struct:srcloc 7.grift 110 35 5085 2) #(struct:srcloc 7.grift 118 53 5483 2) #(struct:srcloc 7.grift 114 35 5261 2) #(struct:srcloc 7.grift 106 21 4951 7) #(struct:srcloc 7.grift 112 35 5173 2))
/exp/n_body/position-swap/mutant64/mutant64-static/8.grift,#(struct:srcloc 8.grift 100 15 4624 46),elsewhere*5,5, (#(struct:srcloc 8.grift 118 53 5392 2) #(struct:srcloc 8.grift 110 35 4998 2) #(struct:srcloc 8.grift 114 35 5172 2) #(struct:srcloc 8.grift 106 21 4864 7) #(struct:srcloc 8.grift 112 35 5086 2))
